MassiveID	filename	SampleType	NCBITaxonomy	UBERONBodyPartName	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SampleExtractionMethod
MSV000082852	160630_FHS_Eicosanoid_Plate_15_05.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_06.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_07.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_09.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_12.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_13.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_14.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_15.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_21.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_22.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_27.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_29.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_32.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_35.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_36.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_37.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_38.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_39.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_44.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_45.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_49.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_51.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_53.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_54.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_55.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_56.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_58.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_60.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_63.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_64.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_66.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_67.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_68.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_69.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_70.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_71.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_75.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_78.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_80.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_81.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_82.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_83.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_84.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_85.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_87.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_88.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_89.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_91.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_93.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160630_FHS_Eicosanoid_Plate_15_94.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_02.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_04.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_05.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_06.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_07.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_09.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_13.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_14.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_19.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_21.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_22.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_23.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_25.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_26.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_27.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_32.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_36.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_39.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_41.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_45.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_47.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_50.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_51.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_55.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_57.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_59.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_61.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_62.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_63.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_64.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_66.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_70.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_76.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_78.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_80.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_89.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_90.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_91.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160701_FHS_Eicosanoid_Plate_14_94.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_03.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_11.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_13.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_17.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_21.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_22.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_25.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_26.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_27.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_28.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_30.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_32.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_33.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_36.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_38.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_39.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_40.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_42.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160702_FHS_Eicosanoid_Plate_05_44.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
