MassiveID	filename	ATTRIBUTE_Strain	ATTRIBUTE_YnpID	ATTRIBUTE_Date	ATTRIBUTE_Method	ATTRIBUTE_Mode	ATTRIBUTE_ExperimentID	ATTRIBUTE_Media	ATTRIBUTE_CultureFormat	ATTRIBUTE_IncubationDays	NCBITaxonomy	IonizationSourceAndPolarity	MassSpectrometer	SampleCollectionDateandTime	NCBIGenome	SampleType	SampleTypeSub1	SampleExtractionMethod	ChromatographyAndPhase
MSV000099077	Lecanicillium_psalliote_MUCL_9800_YNP43_20230901_Ac-C18_POS_UMETAB359_726_E5.mzXML	Lecanicillium_psalliote_MUCL_9800	YNP43	20230901	Ac-C18	POS	726	PDA	plate	14	291363|Lecanicillium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	9/1/2023	GCA_051529455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_psalliote_MUCL_9800_YNP43_20230901_Ac-C18_POS_UMETAB359_727_E6.mzXML	Lecanicillium_psalliote_MUCL_9800	YNP43	20230901	Ac-C18	POS	727	MEA	plate	14	291363|Lecanicillium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	9/1/2023	GCA_051529455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_716_YNP35_20230509_Bas-C18_POS_UMETAB332_635_D11.mzXML	Claviceps_purpurea_DSM_716	YNP35	20230509	Bas-C18	POS	635	CMA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_716_YNP35_20230509_Bas-C18_POS_UMETAB332_636_D12.mzXML	Claviceps_purpurea_DSM_716	YNP35	20230509	Bas-C18	POS	636	MEA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_716_YNP35_20230509_Bas-C18_POS_UMETAB332_637_E1.mzXML	Claviceps_purpurea_DSM_716	YNP35	20230509	Bas-C18	POS	637	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_716_YNP35_20230512_Ac-C18_POS_UMETAB333_635A_D11.mzXML	Claviceps_purpurea_DSM_716	YNP35	20230512	Ac-C18	POS	635	CMA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_716_YNP35_20230512_Ac-C18_POS_UMETAB333_636A_D12.mzXML	Claviceps_purpurea_DSM_716	YNP35	20230512	Ac-C18	POS	636	MEA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_purpurea_DSM_716_YNP35_20230512_Ac-C18_POS_UMETAB333_637A_E1.mzXML	Claviceps_purpurea_DSM_716	YNP35	20230512	Ac-C18	POS	637	PDA	plate	14	5111|Claviceps purpurea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529475.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221111_Bas70-C18_POS_UMETAB292_155.mzML	Beauveria_bassiana_DSM_875	YNP4	20221111	Bas-C18	POS	155	PDA	plate	13	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221125_Ac-C18_POS_UMETAB297_219_B3.mzXML	Beauveria_bassiana_DSM_875	YNP4	20221125	Ac-C18	POS	219	CMA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221125_Ac-C18_POS_UMETAB297_240_C11.mzXML	Beauveria_bassiana_DSM_875	YNP4	20221125	Ac-C18	POS	240	MEA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221125_Ac-C18_POS_UMETAB297_243_D2.mzXML	Beauveria_bassiana_DSM_875	YNP4	20221125	Ac-C18	POS	243	PDA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221125_Bas70-C18_POS_UMETAB297_219_B3.mzXML	Beauveria_bassiana_DSM_875	YNP4	20221125	Bas-C18	POS	219	CMA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221125_Bas70-C18_POS_UMETAB297_240_C11.mzXML	Beauveria_bassiana_DSM_875	YNP4	20221125	Bas-C18	POS	240	MEA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_875_YNP4_20221125_Bas70-C18_POS_UMETAB297_243_D2.mzXML	Beauveria_bassiana_DSM_875	YNP4	20221125	Bas-C18	POS	243	PDA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_caledonica_YNP9_20230302_CyclosporineA_POS_Sample-408.mzXML	Beauveria_caledonica	YNP9	20230302	Cyclosporin	POS	408	CMA	plate	14	38006|Beauveria caledonica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_caledonica_YNP9_20230309_Bas70-C18_POS_UMETAB315_301_A2_Vial.mzXML	Beauveria_caledonica	YNP9	20230309	Bas-C18	POS	301	PDA	plate	14	38006|Beauveria caledonica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_caledonica_YNP9_20230309_Bas70-C18_POS_UMETAB315_367_F8.mzXML	Beauveria_caledonica	YNP9	20230309	Bas-C18	POS	367	MEA	plate	14	38006|Beauveria caledonica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V2_B2.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V2	PDA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V20_D2.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V20	OMA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V3_B3.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V3	OMA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V4_B4.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V4	OMA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V5_B5.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V5	PDA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V6_B6.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V6	PDA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V7_B7.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V7	OMA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_POS_UMETAB341_V8_B8.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230602	Ac-C18	POS	V8	OMA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_Blank_01.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	Blank	Blank	Blank	Blank	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_Blank_02.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	Blank	Blank	Blank	Blank	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_Blank_03.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	Blank	Blank	Blank	Blank	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_Blank_05.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	Blank	Blank	Blank	Blank	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V1_A1.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V1	PDA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V2_A2.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V2	PDA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V20_C4.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V20	OMA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V3_A3.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V3	OMA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V4_A4.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V4	OMA	plate	8	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V5_A5.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V5	PDA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V6_A6.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V6	PDA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V7_A7.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V7	OMA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_acaciae_mearnsii_CBS_110255_20230608_Bas70-C18_POS_UMETAB341_V8_A8.mzXML	Fusarium_acaciae_mearnsii_CBS_110255		20230608	Bas-C18	POS	V8	OMA	plate	4	282272|Fusarium acaciae-mearnsii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V10_C1.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V10	PDA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V11_C2.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V11	OMA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V12_C3.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V12	OMA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V13_C4.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V13	PDA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V14_C5.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V14	PDA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V15_C6.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V15	OMA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V16_C7.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V16	OMA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230602_Ac-C18_POS_UMETAB341_V9_B9.mzXML	Fusarium_boothi_CBS_110251		20230602	Ac-C18	POS	V9	PDA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/2/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V10_B2.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V10	PDA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V11_B3.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V11	OMA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V12_B4.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V12	OMA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V13_B5.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V13	PDA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V14_B6.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V14	PDA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V15_B7.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V15	OMA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V16_B8.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V16	OMA	plate	4	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Fusarium_boothi_CBS_110251_20230608_Bas70-C18_POS_UMETAB341_V9_B1.mzXML	Fusarium_boothi_CBS_110251		20230608	Bas-C18	POS	V9	PDA	plate	8	282271|Fusarium boothii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	6/8/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_dimorphum_MUCL_29914_YNP39_20230509_Bas-C18_POS_UMETAB332_616_C4.mzXML	Lecanicillium_dimorphum_MUCL_29914	YNP39	20230509	Bas-C18	POS	616	PDA	plate	14	132583|Corniculantispora dimorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_dimorphum_MUCL_29914_YNP39_20230509_Bas-C18_POS_UMETAB332_617_C5.mzXML	Lecanicillium_dimorphum_MUCL_29914	YNP39	20230509	Bas-C18	POS	617	CMA	plate	14	132583|Corniculantispora dimorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_dimorphum_MUCL_29914_YNP39_20230509_Bas-C18_POS_UMETAB332_618_C6.mzXML	Lecanicillium_dimorphum_MUCL_29914	YNP39	20230509	Bas-C18	POS	618	MEA	plate	14	132583|Corniculantispora dimorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_dimorphum_MUCL_29914_YNP39_20230512_Ac-C18_POS_UMETAB332_521A_C5.mzXML	Lecanicillium_dimorphum_MUCL_29914	YNP39	20230512	Ac-C18	POS	521	PD	24-well	10	132583|Corniculantispora dimorpha	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023		fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
