MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ATTRIBUTE_Col_Date	ATTRIBUTE_Location	ATTRIBUTE_Species	ATTRIBUTE_Round	ATTRIBUTE_Acclim_Table	ATTRIBUTE_Acclim_Tank	ATTRIBUTE_Exp_Table	ATTRIBUTE_Exp_Tank	Treatment	Water_Tube	Dis_Date
MSV000097316	POOLQC_SKIN_12.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_13.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_14.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_15.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_16.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_17.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_17	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_17	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_18.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_18	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_18	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_19.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_19	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_19	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	POOLQC_SKIN_20.mzML	reference material	reference material	not applicable	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	POOLQC_SKIN_20	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	POOLQC_SKIN_20	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	QCmix_01.mzML	blank_QC	blank_QC	not applicable	2025	liquid, solid phase extraction (PPL)	methanol-water (9:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	QCmix_02.mzML	blank_QC	blank_QC	not applicable	2025	liquid, solid phase extraction (PPL)	methanol-water (9:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	QCmix_03.mzML	blank_QC	blank_QC	not applicable	2025	solid material, frozen	methanol-water (9:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	QCmix_04.mzML	blank_QC	blank_QC	not applicable	2025	solid material, frozen	methanol-water (9:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	QCmix_05.mzML	blank_QC	blank_QC	not applicable	2025	solid material, frozen	methanol-water (9:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097316	QCmix_06.mzML	blank_QC	blank_QC	not applicable	2025	solid material, frozen	methanol-water (9:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
